artistID,artistName,birthplace,period,artType
71617573,"Dozier, Otis",c. 1940,1926 to 1950,Drawing
61889051,"Drew, Joan",c. 1939,1926 to 1950,Drawing
37388732,"Drummond, Nadine",c. 1936,1926 to 1950,Drawing
72155551,"Dull, Christian Lawton",c. 1939,1926 to 1950,Drawing
49438997,"Durston, Arthur",c. 1938,1926 to 1950,Drawing
36882544,"Dyer, Briggs",1938,1926 to 1950,Drawing
61686976,"Dyer, Carlos",1939,1926 to 1950,Drawing
65037818,"Earle, Edwin",c. 1940,1926 to 1950,Drawing
70130934,"Eckford, Jessie Jo",1938,1926 to 1950,Drawing
40775112,"Eddins, Homer",1937,1926 to 1950,Drawing
73302304,"Eggers, George William",c. 1938,1926 to 1950,Drawing
38198178,"Egleson, James Downey",1936,1926 to 1950,Drawing
39623598,"Ehrmann, Catherine Estelle",c. 1939,1926 to 1950,Drawing
78480105,"Eichenfeld, Daniel",c. 1940,1926 to 1950,Drawing
60843643,"Eisenlohr, Edward G.",1940,1926 to 1950,Drawing
85989952,"Eldred, Lemuel D.",c. 1941,1926 to 1950,Drawing
57439612,"Ellis, Stephen",c. 1941,1926 to 1950,Drawing
49810355,"Elmer, Rachael Robinson",1937,1926 to 1950,Drawing
91212950,"Emanuel, Herzl",1936,1926 to 1950,Drawing
42353962,"Engard, Robert Oliver",1937,1926 to 1950,Drawing
36397566,"Engel, Harry",1938,1926 to 1950,Drawing
58909607,"Ensrud, Wayne",c. 1936,1926 to 1950,Drawing
46513660,"Epstein, Yale",c. 1940,1926 to 1950,Drawing
49248748,"Esherick, Wharton",1938/1940,1926 to 1950,Drawing
33496337,"Ettinger, Churchill",c. 1940,1926 to 1950,Drawing
28063353,"Euffa, Ray",c. 1940,1926 to 1950,Drawing
76141225,"Fagan, James",1937,1926 to 1950,Drawing
20456209,"Falconer, John Mackie",1938,1926 to 1950,Drawing
10996706,"Falkenstein, Claire",c. 1940,1926 to 1950,Drawing
59123825,"Fay, Clark",1937,1926 to 1950,Drawing
60774474,"Faye, Harold Knickerbocker",c. 1940,1926 to 1950,Drawing
43066867,"Fearing, William Kelly",1937,1926 to 1950,Drawing
42451125,"Feher, Magda A.",1938,1926 to 1950,Drawing
74545835,"Feldhaus, Paul A.",c. 1937,1926 to 1950,Drawing
43024952,"Feldman, Walter",c. 1936,1926 to 1950,Drawing
53694046,"Felsenthal, Francine",c. 1936,1926 to 1950,Drawing
21549479,"Fenton, John Nathaniel",1936,1926 to 1950,Drawing
24160371,"Ferguson, Edward R.",c. 1937,1926 to 1950,Drawing
71169291,"Fermi, Nella",c. 1937,1926 to 1950,Drawing
68380791,"Ferris, Stephen James",c. 1937,1926 to 1950,Drawing
85442604,"Field, Edward Loyal",c. 1937,1926 to 1950,Drawing
58824150,"Fink, Herbert Lewis",c. 1941,1926 to 1950,Drawing
59567518,"Fink, Lucille",1936,1926 to 1950,Drawing
13956559,"Finley Fry, Mary L.",1940,1926 to 1950,Drawing
80547590,"Fiore, Joseph",1940,1926 to 1950,Drawing
19556618,"Fischer, Hulda Rotier",c. 1937,1926 to 1950,Drawing
71808467,"Fisher, Leonard Everett",c. 1936,1926 to 1950,Drawing
28885895,"Fiske, Gertrude",c. 1936,1926 to 1950,Drawing
11675969,"Fitsch, Eugene Camille",c. 1937,1926 to 1950,Drawing
58979831,"Fitzgerald, Edmond James",c. 1936,1926 to 1950,Drawing
43948707,"Flint, Susan Willard",c. 1937,1926 to 1950,Drawing
80609812,"Flint, William LeRoy",c. 1937,1926 to 1950,Drawing
84362063,"Flora, James",1936,1926 to 1950,Drawing
65846450,"Fogel, Seymour",c. 1936,1926 to 1950,Drawing
13317567,"Foley, Cornelia MacIntyre",c. 1937,1926 to 1950,Drawing
84941711,"Fortess, Karl Eugene",c. 1937,1926 to 1950,Drawing
97665593,"Foy, Frances M.",c. 1937,1926 to 1950,Drawing
52104838,"Frame, Walter Keith",c. 1936,1926 to 1950,Drawing
11437019,"Frasconi, Leona Pierce",c. 1937,1926 to 1950,Drawing
89839224,"Fredericks, Stephen A.",c. 1940,1926 to 1950,Drawing
30123214,"Freed, Ernest Bradfield",1937,1926 to 1950,Drawing
75767635,"Freedman, Louise Arnstein",c. 1936,1926 to 1950,Drawing
89246988,"Freeman, Don",c. 1937,1926 to 1950,Drawing
67929811,"Freeman, Mark",c. 1936,1926 to 1950,Drawing
79706469,"Freer, Frederick W.",c. 1937,1926 to 1950,Drawing
92805433,"Freimark, Robert Matthew",c. 1937,1926 to 1950,Drawing
49861987,"Freund, Harry Louis",c. 1938,1926 to 1950,Drawing
69940057,"Fulwider, Edwin L.",1939,1926 to 1950,Drawing
71198053,"Fulwider, Kathryn",1940,1926 to 1950,Drawing
91234709,"Fussiner, Howard",1940,1926 to 1950,Drawing
24565241,"Gabriel, Ada Vorhaus",1939,1926 to 1950,Drawing
61101847,"Gaethke, George",c. 1940,1926 to 1950,Drawing
14701580,"Gallagher, Michael Joseph",1941,1926 to 1950,Drawing
44976504,"Gardiner, Eliza Draper",1940,1926 to 1950,Drawing
70969567,"Gardner, Charles Reed",1940,1926 to 1950,Drawing
70145857,"Gassner, Mordi",1938,1926 to 1950,Drawing
18474590,"Geary, Fred",c. 1936,1926 to 1950,Drawing
19055526,"Geerlings, Gerald",1941,1926 to 1950,Drawing
56314078,"Gehr, Mary",1939,1926 to 1950,Drawing
88395920,"Geller, Todros",1935/1942,1926 to 1950,Drawing
35547711,"Gellert, Hugo",1940,1926 to 1950,Drawing
33482059,"Georgetti, Guido (Wedo)",1939,1926 to 1950,Drawing
89059534,"Gerard, Paula",1937,1926 to 1950,Drawing
32611233,"Gershel Hunt, Alice L.",c. 1940,1926 to 1950,Drawing
10170276,"Giannini, Ugo",c. 1938,1926 to 1950,Drawing
92283229,"Gibson, Lydia",c. 1938,1926 to 1950,Drawing
99778148,"Gikow, Ruth",c. 1938,1926 to 1950,Drawing
37335818,"Ginno, Elizabeth de Gebele",c. 1937,1926 to 1950,Drawing
59236450,"Gisch, William S.",c. 1936,1926 to 1950,Drawing
71751292,"Glankoff, Sam",c. 1936,1926 to 1950,Drawing
81465477,"Glasgow, Everett W.",c. 1936,1926 to 1950,Drawing
19820180,"Glintenkamp, Henry J.",c. 1936,1926 to 1950,Drawing
22847750,"Goetz, James",1936,1926 to 1950,Drawing
28614185,"Goldin, Leon",1937,1926 to 1950,Drawing
85966640,"Golinkin, Joseph Webster",c. 1936,1926 to 1950,Drawing
90551547,"Good, George White",c. 1936,1926 to 1950,Drawing
41979523,"Good, Leonard",1941,1926 to 1950,Drawing
29786813,"Goodell, William Newport",1941,1926 to 1950,Drawing
75522533,"Goodman, Bertram",1936,1926 to 1950,Drawing
57753049,"Goranson, Paul",1941,1926 to 1950,Drawing
60060118,"Gorbaty, Norman",c. 1936,1926 to 1950,Drawing
59868078,"Goto, Joseph",c. 1941,1926 to 1950,Drawing
24738997,"Gottlieb, Harry",1938,1926 to 1950,Drawing
67348199,"Graff, Herman",c. 1936,1926 to 1950,Drawing
92066250,"Graham, F. Wynn",1935/1942,1926 to 1950,Drawing
29760837,"Grant, Clement Rollins",1935/1942,1926 to 1950,Drawing
23931449,"Grant, Joan",c. 1936,1926 to 1950,Drawing
22558984,"Granville, Edmond Mario",c. 1936,1926 to 1950,Drawing
84041325,"Grashow, James Bruce",c. 1936,1926 to 1950,Drawing
12211525,"Green, Russell",c. 1936,1926 to 1950,Drawing
69923782,"Greenberger, Isabelle",c. 1936,1926 to 1950,Drawing
16587544,"Greenburg, Samuel",c. 1936,1926 to 1950,Drawing
25785905,"Greene, Gertrude",c. 1936,1926 to 1950,Drawing
44662984,"Greenwood, Grace",c. 1936,1926 to 1950,Drawing
47023213,"Greenwood, Marion",c. 1936,1926 to 1950,Drawing
95874966,"Griffen, Davenport",c. 1936,1926 to 1950,Drawing
72619630,"Grimes, Eula L.",c. 1936,1926 to 1950,Drawing
13745543,"Groth, John August",c. 1936,1926 to 1950,Drawing
13193381,"Cooke, Honoré Guilbeau",c. 1936,1926 to 1950,Drawing
27274012,"Gurr, Lena",c. 1936,1926 to 1950,Drawing
58008753,"Gutman, Bernhard",c. 1936,1926 to 1950,Drawing
82985477,"Guy, James Miekle",c. 1936,1926 to 1950,Drawing
35050511,"Guyer, Irving H.",c. 1936,1926 to 1950,Drawing
90500169,"Gwathmey, Robert",c. 1936,1926 to 1950,Drawing
76995424,"Haas, Hildegarde",c. 1936,1926 to 1950,Drawing
73672633,"Hadgadya, Miriam (Marussia)",c. 1936,1926 to 1950,Drawing
85547503,"Hagedorn, Edward",c. 1936,1926 to 1950,Drawing
60250107,"Hagerman, Kent",c. 1936,1926 to 1950,Drawing
64815087,"Hahn, Harold Maxwell",c. 1936,1926 to 1950,Drawing
79010038,"Hahn, Walter",c. 1936,1926 to 1950,Drawing
46952217,"Haley, John Charles",c. 1936,1926 to 1950,Drawing
88190607,"Hale, Ellen Day",c. 1936,1926 to 1950,Drawing
83204351,"Hall, Lillian E.",1941,1926 to 1950,Drawing
75304747,"Hamabe, Francis E.",c. 1936,1926 to 1950,Drawing
56010008,"Handelsman, Bernard",1935/1942,1926 to 1950,Drawing
97699104,"Hannah, John",c. 1937,1926 to 1950,Drawing
42575624,"Harari, Hananiah",c. 1937,1926 to 1950,Drawing
41533350,"Harper, William Saint John",c. 1937,1926 to 1950,Drawing
92507347,"Harris, Alice",1935/1942,1926 to 1950,Drawing
65963143,"Harris, George Albert",1935/1942,1926 to 1950,Drawing
20195060,"Harris, Margaret Coleman",1935/1942,1926 to 1950,Drawing
89937669,"Harriton, Abraham",c. 1937,1926 to 1950,Drawing
54885305,"Hart, John Francis",c. 1937,1926 to 1950,Drawing
15065517,"Hartwell, George Kenneth",c. 1937,1926 to 1950,Drawing
64647493,"Harvey, James V.",c. 1939,1926 to 1950,Drawing
32245588,"Hatchett, Dwayne W.",c. 1937,1926 to 1950,Drawing
56398163,"Haupers, Clement",1935/1942,1926 to 1950,Drawing
12881362,"Havens, Leonard M.",c. 1937,1926 to 1950,Drawing
78791905,"Hawkins, Basil",1935/1942,1926 to 1950,Drawing
63816969,"Haydon, Harold",c. 1936,1926 to 1950,Drawing
36539662,"Heaslip, William",c. 1938,1926 to 1950,Drawing
19143607,"Hebert, Marian Frances",c. 1937,1926 to 1950,Drawing
45968518,"Hechenbleikner, Louis",1935/1942,1926 to 1950,Drawing
25692426,"Heckman, Albert William",c. 1938,1926 to 1950,Drawing
68638807,"Heins, John P.",c. 1937,1926 to 1950,Drawing
59610222,"Helck, Clarence Peter",c. 1937,1926 to 1950,Drawing
93577560,"Held, Philip",1935/1942,1926 to 1950,Drawing
24157605,"Held, John Jr.",c. 1937,1926 to 1950,Drawing
19463449,"Helder, Zama Vanessa",c. 1938,1926 to 1950,Drawing
63494357,"Heldner, Knute",c. 1939,1926 to 1950,Drawing
63180572,"Helfensteller, Veronica",c. 1939,1926 to 1950,Drawing
56321115,"Helfond, Riva",c. 1938,1926 to 1950,Drawing
80755176,"Henderson, Leslie",1939,1926 to 1950,Drawing
14251678,"Henrich, Jean V. MacKay",c. 1936,1926 to 1950,Drawing
20756154,"Hentschel, W. E.",c. 1937,1926 to 1950,Drawing
62709940,"Hering, Harry",1935/1942,1926 to 1950,Drawing
13933878,"Herron, Edwin",1937,1926 to 1950,Drawing
78087640,"Hess, Stanley",1935/1942,1926 to 1950,Drawing
22938058,"Hesse, Henry Melton",c. 1936,1926 to 1950,Drawing
82247649,"Hewit, Mabel Ameila",c. 1937,1926 to 1950,Drawing
59623447,"Hicken, Philip Burnham",c. 1937,1926 to 1950,Drawing
70980136,"Hicks, William P.",c. 1938,1926 to 1950,Drawing
63006775,"Hiler, Hilaire",1935/1942,1926 to 1950,Drawing
28358515,"Hios, Theo",c. 1937,1926 to 1950,Drawing
67766870,"Hirsch, Joseph",1935/1942,1926 to 1950,Drawing
43624619,"Hirschfeld, Albert",1935/1942,1926 to 1950,Drawing
51095652,"Hobbs, Morris Henry",1935/1942,1926 to 1950,Drawing
20073823,"Hoeckner, Carl",1935/1942,1926 to 1950,Drawing
60485399,"Hoffman, Irwin D.",1935/1942,1926 to 1950,Drawing
32655184,"Hoffman, Seth",1939,1926 to 1950,Drawing
91411461,"Hogue, Alexandre",1938,1926 to 1950,Drawing
45655244,"Holmes, John",1938,1926 to 1950,Drawing
21920558,"Holst, William H.",1935/1942,1926 to 1950,Drawing
21665708,"Hood, Thomas Richard",1935/1942,1926 to 1950,Drawing
28541053,"Hoover, Ellison",1935/1942,1926 to 1950,Drawing
27163033,"Hopf, Ernest J.",1935/1942,1926 to 1950,Drawing
72041589,"Hopkins, Willie",c. 1936,1926 to 1950,Drawing
85236312,"Horter, Elizabeth Lentz",1935/1942,1926 to 1950,Drawing
18789003,"Houser, Lowell D.",c. 1936,1926 to 1950,Drawing
78155436,"Howard, Charles Houghton",c. 1940,1926 to 1950,Drawing
75096354,"Howard, Eloise",c. 1940,1926 to 1950,Drawing
79617331,"Humber, Yvonne Twining",1935/1942,1926 to 1950,Drawing
91655607,"Huntoon, Mary",1935/1942,1926 to 1950,Drawing
60593575,"Hurtig, Martin Russell",1935/1942,1926 to 1950,Drawing
36786595,"Husband, Dalla",1935/1942,1926 to 1950,Drawing
12994255,"Iliff (Koehler), Cynthia Willard",1935/1942,1926 to 1950,Drawing
62710706,"Imhof, Joseph A.",c. 1937,1926 to 1950,Drawing
50962321,"Imler, Edgar",1935/1942,1926 to 1950,Drawing
74840528,"Jack, Mabel Wellington",1935/1942,1926 to 1950,Drawing
10275700,"Jackson, Alexander Young",1936,1926 to 1950,Drawing
74155657,"Jackson, Everett Gee",1935/1942,1926 to 1950,Drawing
34077934,"Jackson, Helfond",c. 1940,1926 to 1950,Drawing
69910609,"Jackson, Martin",1935/1942,1926 to 1950,Drawing
57121032,"Jackson, Robert",c. 1939,1926 to 1950,Drawing
37771889,"Jacobi, Eli",1935/1942,1926 to 1950,Drawing
44169102,"Jacobs, William",1935/1942,1926 to 1950,Drawing
68299720,"James, Frederic",c. 1937,1926 to 1950,Drawing
78946640,"Jeakins, Dorothy",c. 1937,1926 to 1950,Drawing
45561441,"Jeffries, Lucille",c. 1939,1926 to 1950,Drawing
25886506,"Jelinek, Hans",1935/1942,1926 to 1950,Drawing
29017378,"Jensen, John Paul",1935/1942,1926 to 1950,Drawing
16821805,"Johann, Helen Louise",1936,1926 to 1950,Drawing
91725993,"Johnson, Pauline",1936,1926 to 1950,Drawing
82298820,"Jones, Daniel Burne",1935/1942,1926 to 1950,Drawing
43599590,"Jones, Joe",1936,1926 to 1950,Drawing
61699356,"Joseph, Sidney",c. 1936,1926 to 1950,Drawing
43352218,"Josimovich, George",c. 1936,1926 to 1950,Drawing
92608621,"Jules, Mervin",1935/1942,1926 to 1950,Drawing
52550439,"Juvonen, Helmi Dagmar",1936,1926 to 1950,Drawing
52446930,"Kagy, Sheffield Harold",1935/1942,1926 to 1950,Drawing
53079430,"Kaihatsu, Francis",1935/1942,1926 to 1950,Drawing
12838326,"Kaiser, Ray",1935/1942,1926 to 1950,Drawing
49053160,"Kaminsky, Dora",1936,1926 to 1950,Drawing
92212937,"Kamps, Norman H.",c. 1936,1926 to 1950,Drawing
36842547,"Kane, Herbert K.",1935/1942,1926 to 1950,Drawing
29192453,"Kaplan, Philip",1935/1942,1926 to 1950,Drawing
75094340,"Kapsalis, Thomas Harry",1935/1942,1926 to 1950,Drawing
38709469,"Karasz, Ilonka",1935/1942,1926 to 1950,Drawing
13921231,"Karfiol, Bernard",1936,1926 to 1950,Drawing
89958213,"Karl, Mabel Fairfax Smith",1941,1926 to 1950,Drawing
71018822,"Karlin, Eugene",1936,1926 to 1950,Drawing
99781631,"Kassoy, Bernard",c. 1938,1926 to 1950,Drawing
93806857,"Katz, Alexander Raymond",1939,1926 to 1950,Drawing
55387123,"Katz, Hyman William",1939,1926 to 1950,Drawing
60014158,"Kauffman, (Camille) Andrene",1939,1926 to 1950,Drawing
58583903,"Kaufman, Edwin",c. 1936,1926 to 1950,Drawing
29998262,"Kavin, Zena",c. 1936,1926 to 1950,Drawing
54373850,"Kaz, Nathaniel",1935/1942,1926 to 1950,Drawing
88719878,"Keller, Charles",1935/1942,1926 to 1950,Drawing
57945201,"Kelly, Wallace",1936,1926 to 1950,Drawing
31881458,"Kelpe, Paul",1937,1926 to 1950,Drawing
15262771,"Kent, Dorothy",1937,1926 to 1950,Drawing
79381925,"Kent, William",c. 1936,1926 to 1950,Drawing
57777885,"Kessler, Friedolin",c. 1942,1926 to 1950,Drawing
72235777,"King, Alexander",c. 1937,1926 to 1950,Drawing
11951198,"King, Clinton Blair",c. 1936,1926 to 1950,Drawing
48539250,"King, James S.",c. 1936,1926 to 1950,Drawing
59529214,"Kingman, Dong M.",c. 1936,1926 to 1950,Drawing
78788322,"Kingman, Eugene",c. 1940,1926 to 1950,Drawing
70042087,"Kirkland, Vance Hall",c. 1940,1926 to 1950,Drawing
45488137,"Kirsch, Dwight",c. 1940,1926 to 1950,Drawing
45852621,"Kissel, Eleonora",1938,1926 to 1950,Drawing
35787662,"Kissel, Irene",c. 1939,1926 to 1950,Drawing
34313520,"Kleege, James H.",1936,1926 to 1950,Drawing
96558425,"Klein, Medard P.",1937,1926 to 1950,Drawing
92297108,"Knight, Clayton",1935/1942,1926 to 1950,Drawing
78570772,"Kolski, Gan",c. 1939,1926 to 1950,Drawing
72372357,"Kopcak, Adolph J.",c. 1942,1926 to 1950,Drawing
49259182,"Koppel, Stanley",1935/1942,1926 to 1950,Drawing
68455162,"Koren, Edward B.",1939,1926 to 1950,Drawing
42992026,"Kosa, Emil Jean Jr.",1937,1926 to 1950,Drawing
58452829,"Kovner, Saul",c. 1936,1926 to 1950,Drawing
58969057,"Kozman, Myron",1940,1926 to 1950,Drawing
55445035,"Kramer, Edith",c. 1937,1926 to 1950,Drawing
99249449,"Kramer, Steven",c. 1937,1926 to 1950,Drawing
66201526,"Kraus, Richard",c. 1937,1926 to 1950,Drawing
25760542,"Kraynik, Ted",c. 1937,1926 to 1950,Drawing
92823538,"Kruse, Alexander Zerdin",c. 1936,1926 to 1950,Drawing
98506307,"Kruger, Louise",c. 1937,1926 to 1950,Drawing
55927485,"Kubinyi, Kálmán",c. 1937,1926 to 1950,Drawing
73622547,"Kucharyson, Paul",1936,1926 to 1950,Drawing
10979326,"Kuhlman, Walt",1938,1926 to 1950,Drawing
73684721,"Kurtzworth, Harry Muir",1939,1926 to 1950,Drawing
86496914,"McCosh, Anne Kutka",1939,1926 to 1950,Drawing
22453131,"La More, Chet Harmon",1939,1926 to 1950,Drawing
55443324,"LaBadessa, Vincent",1937,1926 to 1950,Drawing
21993412,"Lacy, Alma Lucile Land",1939,1926 to 1950,Drawing
52612195,"Ladanyi, Emory",c. 1940,1926 to 1950,Drawing
41339437,"Laessle, Paul",c. 1937,1926 to 1950,Drawing
59597865,"Lander, Benjamin",c. 1937,1926 to 1950,Drawing
48334234,"Agricola, Eduard",c. 1937,1926 to 1950,Drawing
16250092,"Landers, Bertha Mae",c. 1937,1926 to 1950,Drawing
32813322,"Landy, Art",c. 1937,1926 to 1950,Drawing
33844931,"Lanfair, Harriet Keese",c. 1937,1926 to 1950,Drawing
74730062,"Laning, Edward",c. 1939,1926 to 1950,Drawing
82324087,"Lansing, Cooper Nott",c. 1937,1926 to 1950,Drawing
27655005,"Lansing, Margaret Hunt",c. 1939,1926 to 1950,Drawing
92736942,"Lanyon, Ellen",c. 1936,1926 to 1950,Drawing
40347394,"Larsen, Nils Paul",c. 1937,1926 to 1950,Drawing
97852421,"Latham, Barbara",c. 1937,1926 to 1950,Drawing
99727915,"Lathrop, William Langson",c. 1936,1926 to 1950,Drawing
64254603,"Lauber, Joseph",c. 1941,1926 to 1950,Drawing
80323092,"Lawrence, Edna W.",1939,1926 to 1950,Drawing
82048271,"Lazzari, Pietro",1939,1926 to 1950,Drawing
36854340,"Leaf, Ruth",1937,1926 to 1950,Drawing
44048466,"Lee, Robert Cranston",1935/1942,1926 to 1950,Drawing
72589806,"Lehman, Irving G.",c. 1939,1926 to 1950,Drawing
69522004,"Lehmann, Arthur",1938,1926 to 1950,Drawing
36155410,"Leibovitz, Freda",1938,1926 to 1950,Drawing
77837238,"Leich, Chester",1938,1926 to 1950,Drawing
80332304,"Leigh, Howard",1938,1926 to 1950,Drawing
45981505,"L'Engle, Lucy B.",1935/1942,1926 to 1950,Drawing
34131964,"Lenson, Michael",c. 1939,1926 to 1950,Drawing
68905384,"Lent, Harlow",c. 1937,1926 to 1950,Drawing
23551549,"Lester, William Lewis",c. 1939,1926 to 1950,Drawing
96253316,"Lever, Richard Hayley",1939,1926 to 1950,Drawing
21340901,"Levey, Milton",1938,1926 to 1950,Drawing
21810217,"Levi, Julian",1939,1926 to 1950,Drawing
59848050,"Levin, Morton D.",1939,1926 to 1950,Drawing
10565706,"Levit, Herschel",c. 1939,1926 to 1950,Drawing
78498972,"Levy, Edgar W.",1936,1926 to 1950,Drawing
65315264,"Lewandowski, Edmund D.",c. 1938,1926 to 1950,Drawing
37934374,"Lewin, Ruth L.",1936,1926 to 1950,Drawing
72394770,"Lewis, Allen",1939,1926 to 1950,Drawing
46415079,"Lewis, Jennie",1938,1926 to 1950,Drawing
41574022,"Libby, William Charles",1938,1926 to 1950,Drawing
75359918,"Lichtner, Schomer",c. 1938,1926 to 1950,Drawing
99779471,"Lieberman, Meyer F.",c. 1939,1926 to 1950,Drawing
79594182,"Lightfoot, Mary",c. 1938,1926 to 1950,Drawing
96391098,"Limbach, Russell Theodore",c. 1938,1926 to 1950,Drawing
21433712,"Lindberg, Arthur H.",1938,1926 to 1950,Drawing
68741309,"Linsey, Martin",c. 1939,1926 to 1950,Drawing
85087859,"Lippincott, William H.",1937,1926 to 1950,Drawing
13563720,"Lipsky, Edith E.",c. 1938,1926 to 1950,Drawing
47786168,"Littlefield, William Horace",1938,1926 to 1950,Drawing
59258716,"Locke, Walter Ronald",1939,1926 to 1950,Drawing
68026213,"Lockwood, John Ward",1938,1926 to 1950,Drawing
85195192,"Loederer, Richard A.",1938,1926 to 1950,Drawing
45489841,"Logan, Herschel C.",1939,1926 to 1950,Drawing
32889305,"Lonergan, John",1937,1926 to 1950,Drawing
74541845,"Loran, Erle",1936,1926 to 1950,Drawing
55700275,"Lovet-Lorski, Boris",1939,1926 to 1950,Drawing
60053173,"Lowe, Marvin",1938,1926 to 1950,Drawing
35107499,"Lowrie, Agnes Potter",1937,1926 to 1950,Drawing
32179779,"Ludwig, Helen",c. 1938,1926 to 1950,Drawing
20896334,"Luna, Andrew Rodriguez",1935/1942,1926 to 1950,Drawing
78481408,"Lundeberg, Helen",c. 1937,1926 to 1950,Drawing
21718241,"Lyall, Agnes",c. 1937,1926 to 1950,Drawing
40884745,"MacGilchrist, John",1937,1926 to 1950,Drawing
83061000,"MacGowan, Clara",probably 1940,1926 to 1950,Drawing
72300035,"Mack, Harry Francis",c. 1937,1926 to 1950,Drawing
67659000,"MacKenzie, Roderick D.",1935/1942,1926 to 1950,Drawing
16542381,"Mackenzie, Warren",c. 1940,1926 to 1950,Drawing
60595003,"Magafan, Ethel",1939,1926 to 1950,Drawing
37432535,"Malone, Robert James",1936,1926 to 1950,Drawing
35249323,"Malta, Helen",c. 1936,1926 to 1950,Drawing
87093918,"Mandelman, Beatrice",c. 1937,1926 to 1950,Drawing
14013792,"Maples, Barbara Lucile",c. 1939,1926 to 1950,Drawing
20298576,"Marantz, Irving",c. 1937,1926 to 1950,Drawing
76154563,"Marder, Dorothy",c. 1937,1926 to 1950,Drawing
35793410,"Marecak, Edward S.",c. 1940,1926 to 1950,Drawing
44610103,"Margolies, Samuel L.",c. 1937,1926 to 1950,Drawing
68328277,"Margolis, Nathan",c. 1937,1926 to 1950,Drawing
15834211,"Maril, Herman",1935/1942,1926 to 1950,Drawing
63120789,"Mark, Henry",1936,1926 to 1950,Drawing
83998062,"Markham, Kyra",c. 1939,1926 to 1950,Drawing
27485088,"Markow, Jack",1935/1942,1926 to 1950,Drawing
55379803,"Marsh, Anne Steele",1937/1940,1926 to 1950,Drawing
65657542,"Marshall, James Duard",c. 1941,1926 to 1950,Drawing
27102912,"Martin, Fletcher",c. 1938,1926 to 1950,Drawing
25003502,"Martin, Grace",1936,1926 to 1950,Drawing
96859485,"Marvin, Al",1936,1926 to 1950,Drawing
18328722,"Marx, Evelyn",c. 1939,1926 to 1950,Drawing
55381839,"Mason, Nan",1939,1926 to 1950,Drawing
34809993,"Massey, Robert Joseph",1939,1926 to 1950,Drawing
46275324,"McChesney, Robert",c. 1936,1926 to 1950,Drawing
96972942,"McClellan, John Ward",c. 1940,1926 to 1950,Drawing
10079780,"McCloy, William Ashby",c. 1937,1926 to 1950,Drawing
86068759,"McClung, Florence Elliott White",1935/1942,1926 to 1950,Drawing
71448781,"McCool, Ira W.",1939,1926 to 1950,Drawing
41441162,"McCrady, John",c. 1936,1926 to 1950,Drawing
82930107,"McCray, Dorothy Westaby",1937,1926 to 1950,Drawing
28208370,"McFarland, Eugene James",1940,1926 to 1950,Drawing
99175347,"McGraw, Hazel Fulton",c. 1939,1926 to 1950,Drawing
